time,Satellite_No.,Satellite_Angle,Satellite_Azimuth,C/No,lan,lon,alt
123352,28,51,320,38,2459.5707,12117.5819,129.2
123352,10,48,192,35,2459.5707,12117.5819,129.2
123352,31,33,282,35,2459.5707,12117.5819,129.2
123357,28,51,320,38,2459.5707,12117.5819,129.2
123357,10,48,192,36,2459.5707,12117.5819,129.2
123357,25,48,45,17,2459.5707,12117.5819,129.2
123357,31,33,282,35,2459.5707,12117.5819,129.2
123357,16,3,211,21,2459.5707,12117.5819,129.2
123357,42,53,140,27,2459.5707,12117.5819,129.2
123402,28,51,320,38,2459.5707,12117.5819,129.2
123402,10,48,192,36,2459.5707,12117.5819,129.2
123402,31,33,282,35,2459.5707,12117.5819,129.2
123407,28,51,321,38,2459.5707,12117.5819,129.2
123407,10,48,192,36,2459.5707,12117.5819,129.2
123407,25,47,44,24,2459.5707,12117.5819,129.2
123407,31,33,282,35,2459.5707,12117.5819,129.2
123407,16,3,211,19,2459.5707,12117.5819,129.2
123412,28,51,321,38,2459.5707,12117.5819,129.2
123412,10,48,192,37,2459.5707,12117.5819,129.2
123412,31,33,282,35,2459.5707,12117.5819,129.2
123417,28,51,321,38,2459.5707,12117.5819,129.2
123417,10,47,192,37,2459.5707,12117.5819,129.2
123417,31,33,282,35,2459.5707,12117.5819,129.2
123417,12,9,38,20,2459.5707,12117.5819,129.2
123417,16,3,211,24,2459.5707,12117.5819,129.2
123422,28,51,321,38,2459.5707,12117.5819,129.2
123422,10,47,192,37,2459.5707,12117.5819,129.2
123422,31,33,282,35,2459.5707,12117.5819,129.2
123422,16,3,211,19,2459.5707,12117.5819,129.2
123427,28,51,321,38,2459.5707,12117.5819,129.2
123427,10,47,192,37,2459.5707,12117.5819,129.2
123427,31,33,282,35,2459.5707,12117.5819,129.2
123427,29,20,113,17,2459.5707,12117.5819,129.2
123427,16,3,211,19,2459.5707,12117.5819,129.2
123432,28,51,321,38,2459.5707,12117.5819,129.2
123432,10,47,192,37,2459.5707,12117.5819,129.2
123432,26,34,215,14,2459.5707,12117.5819,129.2
123432,31,33,282,35,2459.5707,12117.5819,129.2
123432,16,3,211,19,2459.5707,12117.5819,129.2
123437,28,51,321,38,2459.5707,12117.5819,129.2
123437,10,47,192,37,2459.5707,12117.5819,129.2
123437,31,33,282,35,2459.5707,12117.5819,129.2
123442,28,51,321,38,2459.5707,12117.5819,129.2
123442,10,47,192,38,2459.5707,12117.5819,129.2
123442,31,33,282,36,2459.5707,12117.5819,129.2
123447,28,51,321,38,2459.5707,12117.5819,129.2
123447,10,47,192,38,2459.5707,12117.5819,129.2
123447,31,33,282,36,2459.5707,12117.5819,129.2
123452,28,51,321,38,2459.5707,12117.5819,129.2
123452,10,47,192,38,2459.5707,12117.5819,129.2
123452,26,34,215,18,2459.5707,12117.5819,129.2
123452,31,33,282,37,2459.5707,12117.5819,129.2
123457,28,51,321,38,2459.5707,12117.5819,129.2
123457,10,47,192,38,2459.5707,12117.5819,129.2
123457,31,33,282,37,2459.5707,12117.5819,129.2
123502,28,51,321,38,2459.5707,12117.5819,129.2
123502,10,47,192,38,2459.5707,12117.5819,129.2
123502,31,33,282,37,2459.5707,12117.5819,129.2
123507,28,51,321,39,2459.5707,12117.5819,129.2
123507,10,47,192,38,2459.5707,12117.5819,129.2
123507,31,33,282,37,2459.5707,12117.5819,129.2
123512,32,64,12,17,2459.5707,12117.5819,129.2
123512,28,51,321,39,2459.5707,12117.5819,129.2
123512,10,47,192,38,2459.5707,12117.5819,129.2
123512,26,34,215,14,2459.5707,12117.5819,129.2
123512,31,33,282,37,2459.5707,12117.5819,129.2
123512,16,3,211,19,2459.5707,12117.5819,129.2
123517,32,64,12,19,2459.5707,12117.5819,129.2
123517,28,51,321,39,2459.5707,12117.5819,129.2
123517,10,47,192,38,2459.5707,12117.5819,129.2
123517,31,33,282,37,2459.5707,12117.5819,129.2
123522,32,64,12,19,2459.5707,12117.5819,129.2
123522,28,51,321,39,2459.5707,12117.5819,129.2
123522,10,47,192,38,2459.5707,12117.5819,129.2
123522,31,33,282,36,2459.5707,12117.5819,129.2
123522,16,3,211,16,2459.5707,12117.5819,129.2
123527,32,64,12,18,2459.5707,12117.5819,129.2
123527,28,51,321,38,2459.5707,12117.5819,129.2
123527,10,47,192,38,2459.5707,12117.5819,129.2
123527,25,47,44,18,2459.5707,12117.5819,129.2
123527,31,33,282,36,2459.5707,12117.5819,129.2
123527,12,9,38,12,2459.5707,12117.5819,129.2
123527,47,21,105,30,2459.5707,12117.5819,129.2
123532,32,64,12,18,2459.5707,12117.5819,129.2
123532,28,51,321,38,2459.5707,12117.5819,129.2
123532,10,47,192,38,2459.5707,12117.5819,129.2
123532,31,33,282,36,2459.5707,12117.5819,129.2
123532,16,3,211,18,2459.5707,12117.5819,129.2
123537,32,64,12,18,2459.5707,12117.5819,129.2
123537,28,51,321,38,2459.5707,12117.5819,129.2
123537,10,47,192,39,2459.5707,12117.5819,129.2
123537,31,33,282,36,2459.5707,12117.5819,129.2
123542,32,64,12,17,2459.5707,12117.5819,129.2
123542,28,51,321,38,2459.5707,12117.5819,129.2
123542,10,47,192,39,2459.5707,12117.5819,129.2
123542,31,33,282,36,2459.5707,12117.5819,129.2
123542,47,21,105,31,2459.5707,12117.5819,129.2
123547,28,51,321,38,2459.5707,12117.5819,129.2
123547,10,47,192,40,2459.5707,12117.5819,129.2
123547,31,33,282,37,2459.5707,12117.5819,129.2
123547,23,16,166,20,2459.5707,12117.5819,129.2
123552,28,51,321,38,2459.5707,12117.5819,129.2
123552,10,47,192,40,2459.5707,12117.5819,129.2
123552,31,33,282,37,2459.5707,12117.5819,129.2
123557,28,51,321,38,2459.5707,12117.5819,129.2
123557,10,47,192,40,2459.5707,12117.5819,129.2
123557,31,33,282,37,2459.5707,12117.5819,129.2
123602,28,51,321,38,2459.5707,12117.5819,129.2
123602,10,47,192,40,2459.5707,12117.5819,129.2
123602,25,47,44,19,2459.5707,12117.5819,129.2
123602,31,33,282,38,2459.5707,12117.5819,129.2
123607,28,51,321,38,2459.5707,12117.5819,129.2
123607,10,47,192,39,2459.5707,12117.5819,129.2
123607,26,34,215,16,2459.5707,12117.5819,129.2
123607,31,33,282,38,2459.5707,12117.5819,129.2
123607,12,9,38,24,2459.5707,12117.5819,129.2
123612,28,51,321,38,2459.5707,12117.5819,129.2
123612,10,47,192,39,2459.5707,12117.5819,129.2
123612,31,33,282,38,2459.5707,12117.5819,129.2
123612,12,9,38,21,2459.5707,12117.5819,129.2
123612,16,3,211,22,2459.5707,12117.5819,129.2
123617,28,51,321,38,2459.5707,12117.5819,129.2
123617,10,47,192,39,2459.5707,12117.5819,129.2
123617,31,33,282,38,2459.5707,12117.5819,129.2
123622,28,51,321,38,2459.5707,12117.5819,129.2
123622,10,47,192,39,2459.5707,12117.5819,129.2
123622,31,33,282,38,2459.5707,12117.5819,129.2
123627,32,64,12,21,2459.5707,12117.5819,129.2
123627,28,51,321,38,2459.5707,12117.5819,129.2
123627,10,47,192,38,2459.5707,12117.5819,129.2
123627,31,33,282,37,2459.5707,12117.5819,129.2
123632,32,64,12,21,2459.5707,12117.5819,129.2
123632,28,51,321,38,2459.5707,12117.5819,129.2
123632,10,47,192,38,2459.5707,12117.5819,129.2
123632,31,33,282,37,2459.5707,12117.5819,129.2
123637,32,64,12,21,2459.5707,12117.5819,129.2
123637,28,51,321,38,2459.5707,12117.5819,129.2
123637,10,47,192,37,2459.5707,12117.5819,129.2
123637,31,33,282,36,2459.5707,12117.5819,129.2
123637,12,9,38,17,2459.5707,12117.5819,129.2
123642,32,64,12,11,2459.5707,12117.5819,129.2
123642,28,51,321,38,2459.5707,12117.5819,129.2
123642,10,47,192,37,2459.5707,12117.5819,129.2
123642,31,33,282,36,2459.5707,12117.5819,129.2
123647,28,51,323,38,2459.5707,12117.5819,129.2
123647,10,46,191,37,2459.5707,12117.5819,129.2
123647,31,34,283,35,2459.5707,12117.5819,129.2
123652,28,51,323,38,2459.5707,12117.5819,129.2
123652,25,46,44,21,2459.5707,12117.5819,129.2
123652,10,46,191,37,2459.5707,12117.5819,129.2
123652,26,35,216,25,2459.5707,12117.5819,129.2
123652,31,34,283,35,2459.5707,12117.5819,129.2
123657,28,51,323,38,2459.5707,12117.5819,129.2
123657,10,46,191,37,2459.5707,12117.5819,129.2
123657,26,35,216,25,2459.5707,12117.5819,129.2
123657,31,34,283,35,2459.5707,12117.5819,129.2
123657,47,21,105,32,2459.5707,12117.5819,129.2
123702,28,51,323,37,2459.5707,12117.5819,129.2
123702,10,46,191,38,2459.5707,12117.5819,129.2
123702,26,35,216,25,2459.5707,12117.5819,129.2
123702,31,34,283,36,2459.5707,12117.5819,129.2
123702,47,21,105,33,2459.5707,12117.5819,129.2
123707,28,51,323,37,2459.5707,12117.5819,129.2
123707,10,46,191,38,2459.5707,12117.5819,129.2
123707,26,35,216,25,2459.5707,12117.5819,129.2
123707,31,34,283,37,2459.5707,12117.5819,129.2
123707,29,20,112,13,2459.5707,12117.5819,129.2
123712,28,51,323,37,2459.5707,12117.5819,129.2
123712,10,46,191,38,2459.5707,12117.5819,129.2
123712,26,35,216,25,2459.5707,12117.5819,129.2
123712,31,34,283,38,2459.5707,12117.5819,129.2
123717,28,51,323,37,2459.5707,12117.5819,129.2
123717,10,46,191,38,2459.5707,12117.5819,129.2
123717,26,35,216,25,2459.5707,12117.5819,129.2
123717,31,34,283,38,2459.5707,12117.5819,129.2
123717,42,53,140,32,2459.5707,12117.5819,129.2
123722,28,51,323,37,2459.5707,12117.5819,129.2
123722,25,46,44,19,2459.5707,12117.5819,129.2
123722,10,46,191,38,2459.5707,12117.5819,129.2
123722,26,35,216,25,2459.5707,12117.5819,129.2
123722,31,34,283,39,2459.5707,12117.5819,129.2
123722,42,53,140,29,2459.5707,12117.5819,129.2
123727,28,51,323,37,2459.5707,12117.5819,129.2
123727,10,46,191,38,2459.5707,12117.5819,129.2
123727,26,35,216,24,2459.5707,12117.5819,129.2
123727,31,34,283,39,2459.5707,12117.5819,129.2
123732,28,51,323,37,2459.5707,12117.5819,129.2
123732,10,46,191,37,2459.5707,12117.5819,129.2
123732,26,35,216,24,2459.5707,12117.5819,129.2
123732,31,34,283,39,2459.5707,12117.5819,129.2
123732,23,15,166,21,2459.5707,12117.5819,129.2
123737,28,51,323,37,2459.5707,12117.5819,129.2
123737,10,46,191,37,2459.5707,12117.5819,129.2
123737,26,35,216,24,2459.5707,12117.5819,129.2
123737,31,34,283,38,2459.5707,12117.5819,129.2
123742,28,51,323,37,2459.5707,12117.5819,129.2
123742,10,46,191,38,2459.5707,12117.5819,129.2
123742,26,35,216,24,2459.5707,12117.5819,129.2
123742,31,34,283,38,2459.5707,12117.5819,129.2
123747,28,51,323,37,2459.5707,12117.5819,129.2
123747,10,46,191,38,2459.5707,12117.5819,129.2
123747,26,35,216,23,2459.5707,12117.5819,129.2
123747,31,34,283,37,2459.5707,12117.5819,129.2
123752,28,51,323,37,2459.5707,12117.5819,129.2
123752,10,46,191,38,2459.5707,12117.5819,129.2
123752,26,35,216,23,2459.5707,12117.5819,129.2
123752,31,34,283,37,2459.5707,12117.5819,129.2
123757,32,65,14,16,2459.5707,12117.5819,129.2
123757,28,51,323,37,2459.5707,12117.5819,129.2
123757,10,46,191,38,2459.5707,12117.5819,129.2
123757,26,35,216,22,2459.5707,12117.5819,129.2
123757,31,34,283,37,2459.5707,12117.5819,129.2
123757,42,53,140,34,2459.5707,12117.5819,129.2
123802,32,65,14,16,2459.5707,12117.5819,129.2
123802,28,51,323,37,2459.5707,12117.5819,129.2
123802,10,46,191,38,2459.5707,12117.5819,129.2
123802,26,35,216,22,2459.5707,12117.5819,129.2
123802,31,34,283,37,2459.5707,12117.5819,129.2
123802,16,4,211,21,2459.5707,12117.5819,129.2
123807,32,65,14,9,2459.5707,12117.5819,129.2
123807,28,51,323,37,2459.5707,12117.5819,129.2
123807,25,46,44,25,2459.5707,12117.5819,129.2
123807,10,46,191,38,2459.5707,12117.5819,129.2
123807,26,35,216,22,2459.5707,12117.5819,129.2
123807,31,34,283,37,2459.5707,12117.5819,129.2
123807,23,15,166,19,2459.5707,12117.5819,129.2
123812,28,51,323,37,2459.5707,12117.5819,129.2
123812,10,46,191,38,2459.5707,12117.5819,129.2
123812,26,35,216,23,2459.5707,12117.5819,129.2
123812,31,34,283,37,2459.5707,12117.5819,129.2
123812,47,21,105,34,2459.5707,12117.5819,129.2
123817,28,51,324,37,2459.5707,12117.5819,129.2
123817,10,45,191,38,2459.5707,12117.5819,129.2
123817,26,36,216,24,2459.5707,12117.5819,129.2
123817,31,34,284,38,2459.5707,12117.5819,129.2
123817,16,5,211,22,2459.5707,12117.5819,129.2
123817,47,21,105,33,2459.5707,12117.5819,129.2
123822,32,65,16,14,2459.5707,12117.5819,129.2
123822,28,51,324,37,2459.5707,12117.5819,129.2
123822,10,45,191,38,2459.5707,12117.5819,129.2
123822,26,36,216,24,2459.5707,12117.5819,129.2
123822,31,34,284,38,2459.5707,12117.5819,129.2
123827,32,65,16,16,2459.5707,12117.5819,129.2
123827,28,51,324,37,2459.5707,12117.5819,129.2
123827,10,45,191,37,2459.5707,12117.5819,129.2
123827,26,36,216,25,2459.5707,12117.5819,129.2
123827,31,34,284,38,2459.5707,12117.5819,129.2
123827,16,5,211,18,2459.5707,12117.5819,129.2
123832,32,65,16,14,2459.5707,12117.5819,129.2
123832,28,51,324,37,2459.5707,12117.5819,129.2
123832,10,45,191,37,2459.5707,12117.5819,129.2
123832,26,36,216,25,2459.5707,12117.5819,129.2
123832,31,34,284,38,2459.5707,12117.5819,129.2
123832,23,15,166,25,2459.5707,12117.5819,129.2
123837,32,65,16,19,2459.5707,12117.5819,129.2
123837,28,51,324,37,2459.5707,12117.5819,129.2
123837,25,46,43,22,2459.5707,12117.5819,129.2
123837,10,45,191,37,2459.5707,12117.5819,129.2
123837,26,36,216,24,2459.5707,12117.5819,129.2
123837,31,34,284,38,2459.5707,12117.5819,129.2
123837,23,15,166,25,2459.5707,12117.5819,129.2
123842,32,65,16,17,2459.5707,12117.5819,129.2
123842,28,51,324,37,2459.5707,12117.5819,129.2
123842,10,45,191,37,2459.5707,12117.5819,129.2
123842,26,36,216,23,2459.5707,12117.5819,129.2
123842,31,34,284,38,2459.5707,12117.5819,129.2
123842,42,53,140,34,2459.5707,12117.5819,129.2
123847,32,65,16,18,2459.5707,12117.5819,129.2
123847,28,51,324,37,2459.5707,12117.5819,129.2
123847,10,45,191,38,2459.5707,12117.5819,129.2
123847,26,36,216,22,2459.5707,12117.5819,129.2
123847,31,34,284,37,2459.5707,12117.5819,129.2
123847,29,21,111,15,2459.5707,12117.5819,129.2
123852,32,65,16,19,2459.5707,12117.5819,129.2
123852,28,51,324,37,2459.5707,12117.5819,129.2
123852,10,45,191,38,2459.5707,12117.5819,129.2
123852,26,36,216,22,2459.5707,12117.5819,129.2
123852,31,34,284,36,2459.5707,12117.5819,129.2
123857,32,65,16,20,2459.5707,12117.5819,129.2
123857,28,51,324,37,2459.5707,12117.5819,129.2
123857,10,45,191,38,2459.5707,12117.5819,129.2
123857,26,36,216,22,2459.5707,12117.5819,129.2
123857,31,34,284,35,2459.5707,12117.5819,129.2
123902,32,65,16,20,2459.5707,12117.5819,129.2
123902,28,51,324,37,2459.5707,12117.5819,129.2
123902,10,45,191,38,2459.5707,12117.5819,129.2
123902,26,36,216,21,2459.5707,12117.5819,129.2
123902,31,34,284,34,2459.5707,12117.5819,129.2
123902,16,5,211,17,2459.5707,12117.5819,129.2
123907,32,65,16,19,2459.5707,12117.5819,129.2
123907,28,51,324,37,2459.5707,12117.5819,129.2
123907,10,45,191,38,2459.5707,12117.5819,129.2
123907,26,36,216,21,2459.5707,12117.5819,129.2
123907,31,34,284,33,2459.5707,12117.5819,129.2
123907,12,7,37,21,2459.5707,12117.5819,129.2
123912,32,65,16,15,2459.5707,12117.5819,129.2
123912,28,51,324,37,2459.5707,12117.5819,129.2
123912,10,45,191,39,2459.5707,12117.5819,129.2
123912,26,36,216,21,2459.5707,12117.5819,129.2
123912,31,34,284,32,2459.5707,12117.5819,129.2
123917,28,51,324,37,2459.5707,12117.5819,129.2
123917,10,45,191,39,2459.5707,12117.5819,129.2
123917,26,36,216,22,2459.5707,12117.5819,129.2
123917,31,34,284,32,2459.5707,12117.5819,129.2
123917,23,15,166,18,2459.5707,12117.5819,129.2
123922,28,51,324,37,2459.5707,12117.5819,129.2
123922,10,45,191,39,2459.5707,12117.5819,129.2
123922,26,36,216,22,2459.5707,12117.5819,129.2
123922,31,34,284,33,2459.5707,12117.5819,129.2
123927,28,51,324,37,2459.5707,12117.5819,129.2
123927,10,45,191,39,2459.5707,12117.5819,129.2
123927,26,36,216,22,2459.5707,12117.5819,129.2
123927,31,34,284,34,2459.5707,12117.5819,129.2
123932,28,51,324,37,2459.5707,12117.5819,129.2
123932,10,45,191,39,2459.5707,12117.5819,129.2
123932,26,36,216,22,2459.5707,12117.5819,129.2
123932,31,34,284,35,2459.5707,12117.5819,129.2
123937,28,51,324,36,2459.5707,12117.5819,129.2
123937,10,45,191,39,2459.5707,12117.5819,129.2
123937,26,36,216,21,2459.5707,12117.5819,129.2
123937,31,34,284,36,2459.5707,12117.5819,129.2
123937,12,7,37,23,2459.5707,12117.5819,129.2
123942,28,51,324,36,2459.5707,12117.5819,129.2
123942,10,45,191,39,2459.5707,12117.5819,129.2
123942,26,36,216,20,2459.5707,12117.5819,129.2
123942,31,34,284,37,2459.5707,12117.5819,129.2
123947,28,51,325,36,2459.5707,12117.5819,129.2
123947,10,45,191,40,2459.5707,12117.5819,129.2
123947,26,36,216,20,2459.5707,12117.5819,129.2
123947,31,34,285,37,2459.5707,12117.5819,129.2
123947,29,21,111,19,2459.5707,12117.5819,129.2
123947,16,5,211,19,2459.5707,12117.5819,129.2
123952,28,51,325,36,2459.5707,12117.5819,129.2
123952,10,45,191,40,2459.5707,12117.5819,129.2
123952,26,36,216,20,2459.5707,12117.5819,129.2
123952,31,34,285,37,2459.5707,12117.5819,129.2
123957,28,51,325,36,2459.5707,12117.5819,129.2
123957,10,45,191,39,2459.5707,12117.5819,129.2
123957,26,36,216,20,2459.5707,12117.5819,129.2
123957,31,34,285,37,2459.5707,12117.5819,129.2
123957,47,21,105,28,2459.5707,12117.5819,129.2
124002,28,51,325,36,2459.5707,12117.5819,129.2
124002,10,45,191,39,2459.5707,12117.5819,129.2
124002,26,36,216,20,2459.5707,12117.5819,129.2
124002,31,34,285,36,2459.5707,12117.5819,129.2
124007,28,51,325,36,2459.5707,12117.5819,129.2
124007,10,45,191,39,2459.5707,12117.5819,129.2
124007,26,36,216,19,2459.5707,12117.5819,129.2
124007,31,34,285,35,2459.5707,12117.5819,129.2
124012,28,51,325,36,2459.5707,12117.5819,129.2
124012,10,45,191,38,2459.5707,12117.5819,129.2
124012,26,36,216,19,2459.5707,12117.5819,129.2
124012,31,34,285,34,2459.5707,12117.5819,129.2
124017,28,51,325,36,2459.5707,12117.5819,129.2
124017,10,45,191,38,2459.5707,12117.5819,129.2
124017,26,36,216,17,2459.5707,12117.5819,129.2
124017,31,34,285,33,2459.5707,12117.5819,129.2
124022,28,51,325,35,2459.5707,12117.5819,129.2
124022,25,45,43,20,2459.5707,12117.5819,129.2
124022,10,45,191,38,2459.5707,12117.5819,129.2
124022,26,36,216,16,2459.5707,12117.5819,129.2
124022,31,34,285,33,2459.5707,12117.5819,129.2
124027,28,51,325,35,2459.5707,12117.5819,129.2
124027,10,45,191,37,2459.5707,12117.5819,129.2
124027,26,36,216,15,2459.5707,12117.5819,129.2
124027,31,34,285,32,2459.5707,12117.5819,129.2
124032,28,51,325,35,2459.5707,12117.5819,129.2
124032,10,45,191,37,2459.5707,12117.5819,129.2
124032,26,36,216,15,2459.5707,12117.5819,129.2
124032,31,34,285,33,2459.5707,12117.5819,129.2
124037,28,51,325,35,2459.5707,12117.5819,129.2
124037,10,45,191,36,2459.5707,12117.5819,129.2
124037,26,36,216,16,2459.5707,12117.5819,129.2
124037,31,34,285,34,2459.5707,12117.5819,129.2
124042,28,51,325,35,2459.5707,12117.5819,129.2
124042,10,45,191,36,2459.5707,12117.5819,129.2
124042,26,36,216,17,2459.5707,12117.5819,129.2
124042,31,34,285,35,2459.5707,12117.5819,129.2
124047,28,51,325,35,2459.5707,12117.5819,129.2
124047,10,45,191,36,2459.5707,12117.5819,129.2
124047,26,36,216,16,2459.5707,12117.5819,129.2
124047,31,34,285,36,2459.5707,12117.5819,129.2
124052,28,51,325,35,2459.5707,12117.5819,129.2
124052,10,45,191,36,2459.5707,12117.5819,129.2
124052,31,34,285,37,2459.5707,12117.5819,129.2
124052,23,14,166,24,2459.5707,12117.5819,129.2
124057,28,51,325,35,2459.5707,12117.5819,129.2
124057,10,45,191,36,2459.5707,12117.5819,129.2
124057,31,34,285,37,2459.5707,12117.5819,129.2
124102,32,66,17,10,2459.5707,12117.5819,129.2
124102,28,51,325,35,2459.5707,12117.5819,129.2
124102,25,45,43,23,2459.5707,12117.5819,129.2
124102,10,45,191,36,2459.5707,12117.5819,129.2
124102,31,34,285,38,2459.5707,12117.5819,129.2
124102,12,7,37,13,2459.5707,12117.5819,129.2
124102,16,5,211,18,2459.5707,12117.5819,129.2
124107,28,51,325,35,2459.5707,12117.5819,129.2
124107,10,45,191,35,2459.5707,12117.5819,129.2
124107,31,34,285,37,2459.5707,12117.5819,129.2
124112,28,51,325,35,2459.5707,12117.5819,129.2
124112,25,45,43,18,2459.5707,12117.5819,129.2
124112,10,45,191,35,2459.5707,12117.5819,129.2
124112,31,34,285,37,2459.5707,12117.5819,129.2
124112,29,21,111,17,2459.5707,12117.5819,129.2
124112,16,5,211,16,2459.5707,12117.5819,129.2
124117,32,66,19,16,2459.5707,12117.5819,129.2
124117,28,51,326,35,2459.5707,12117.5819,129.2
124117,10,44,190,35,2459.5707,12117.5819,129.2
124117,31,35,286,36,2459.5707,12117.5819,129.2
124122,32,66,19,23,2459.5707,12117.5819,129.2
124122,28,51,326,35,2459.5707,12117.5819,129.2
124122,10,44,190,35,2459.5707,12117.5819,129.2
124122,31,35,286,35,2459.5707,12117.5819,129.2
124127,32,66,19,23,2459.5707,12117.5819,129.2
124127,28,51,326,35,2459.5707,12117.5819,129.2
124127,10,44,190,35,2459.5707,12117.5819,129.2
124127,31,35,286,34,2459.5707,12117.5819,129.2
124132,32,66,19,22,2459.5707,12117.5819,129.2
124132,28,51,326,35,2459.5707,12117.5819,129.2
124132,10,44,190,35,2459.5707,12117.5819,129.2
124132,31,35,286,33,2459.5707,12117.5819,129.2
124132,12,6,37,16,2459.5707,12117.5819,129.2
124132,16,6,211,16,2459.5707,12117.5819,129.2
124137,32,66,19,21,2459.5707,12117.5819,129.2
124137,28,51,326,34,2459.5707,12117.5819,129.2
124137,10,44,190,35,2459.5707,12117.5819,129.2
124137,31,35,286,31,2459.5707,12117.5819,129.2
124137,47,21,105,30,2459.5707,12117.5819,129.2
124142,32,66,19,21,2459.5707,12117.5819,129.2
124142,28,51,326,34,2459.5707,12117.5819,129.2
124142,25,44,43,23,2459.5707,12117.5819,129.2
124142,10,44,190,35,2459.5707,12117.5819,129.2
124142,31,35,286,32,2459.5707,12117.5819,129.2
124142,29,21,110,18,2459.5707,12117.5819,129.2
124147,32,66,19,21,2459.5707,12117.5819,129.2
124147,28,51,326,34,2459.5707,12117.5819,129.2
124147,10,44,190,35,2459.5707,12117.5819,129.2
124147,31,35,286,33,2459.5707,12117.5819,129.2
124152,32,66,19,21,2459.5707,12117.5819,129.2
124152,28,51,326,34,2459.5707,12117.5819,129.2
124152,10,44,190,35,2459.5707,12117.5819,129.2
124152,31,35,286,34,2459.5707,12117.5819,129.2
124152,12,6,37,20,2459.5707,12117.5819,129.2
124157,32,66,19,20,2459.5707,12117.5819,129.2
124157,28,51,326,34,2459.5707,12117.5819,129.2
124157,10,44,190,35,2459.5707,12117.5819,129.2
124157,31,35,286,35,2459.5707,12117.5819,129.2
124202,32,66,19,18,2459.5707,12117.5819,129.2
124202,28,51,326,34,2459.5707,12117.5819,129.2
124202,10,44,190,35,2459.5707,12117.5819,129.2
124202,31,35,286,36,2459.5707,12117.5819,129.2
124207,28,51,326,33,2459.5707,12117.5819,129.2
124207,10,44,190,35,2459.5707,12117.5819,129.2
124207,31,35,286,37,2459.5707,12117.5819,129.2
124212,28,51,326,33,2459.5707,12117.5819,129.2
124212,10,44,190,35,2459.5707,12117.5819,129.2
124212,31,35,286,37,2459.5707,12117.5819,129.2
124217,28,51,326,33,2459.5707,12117.5819,129.2
124217,10,44,190,35,2459.5707,12117.5819,129.2
124217,31,35,286,37,2459.5707,12117.5819,129.2
124222,28,51,326,33,2459.5707,12117.5819,129.2
124222,10,44,190,35,2459.5707,12117.5819,129.2
124222,31,35,286,37,2459.5707,12117.5819,129.2
124222,42,53,140,26,2459.5707,12117.5819,129.2
124227,28,51,326,33,2459.5707,12117.5819,129.2
124227,10,44,190,35,2459.5707,12117.5819,129.2
124227,31,35,286,36,2459.5707,12117.5819,129.2
124232,32,66,19,14,2459.5707,12117.5819,129.2
124232,28,51,326,33,2459.5707,12117.5819,129.2
124232,10,44,190,35,2459.5707,12117.5819,129.2
124232,31,35,286,35,2459.5707,12117.5819,129.2
124232,12,6,37,21,2459.5707,12117.5819,129.2
124237,32,66,19,17,2459.5707,12117.5819,129.2
124237,28,51,326,33,2459.5707,12117.5819,129.2
124237,10,44,190,35,2459.5707,12117.5819,129.2
124237,31,35,286,34,2459.5707,12117.5819,129.2
124242,32,66,19,19,2459.5707,12117.5819,129.2
124242,28,51,326,33,2459.5707,12117.5819,129.2
124242,25,44,43,19,2459.5707,12117.5819,129.2
124242,10,44,190,35,2459.5707,12117.5819,129.2
124242,31,35,286,34,2459.5707,12117.5819,129.2
124247,32,66,19,19,2459.5707,12117.5819,129.2
124247,28,51,326,33,2459.5707,12117.5819,129.2
124247,10,44,190,35,2459.5707,12117.5819,129.2
124247,31,35,286,33,2459.5707,12117.5819,129.2
124252,32,66,19,17,2459.5707,12117.5819,129.2
124252,28,51,326,33,2459.5707,12117.5819,129.2
124252,10,44,190,35,2459.5707,12117.5819,129.2
124252,31,35,286,33,2459.5707,12117.5819,129.2
124252,42,53,140,35,2459.5707,12117.5819,129.2
124257,28,51,326,33,2459.5707,12117.5819,129.2
124257,10,44,190,35,2459.5707,12117.5819,129.2
124257,31,35,286,33,2459.5707,12117.5819,129.2
124302,28,51,326,33,2459.5707,12117.5819,129.2
124302,10,44,190,35,2459.5707,12117.5819,129.2
124302,31,35,286,34,2459.5707,12117.5819,129.2
124307,28,51,326,33,2459.5707,12117.5819,129.2
124307,10,44,190,35,2459.5707,12117.5819,129.2
124307,31,35,286,35,2459.5707,12117.5819,129.2
124312,28,51,326,33,2459.5707,12117.5819,129.2
124312,10,44,190,35,2459.5707,12117.5819,129.2
124312,31,35,286,36,2459.5707,12117.5819,129.2
124312,12,6,37,21,2459.5707,12117.5819,129.2
124317,28,51,326,33,2459.5707,12117.5819,129.2
124317,10,44,190,36,2459.5707,12117.5819,129.2
124317,31,35,286,36,2459.5707,12117.5819,129.2
124317,29,21,110,19,2459.5707,12117.5819,129.2
124322,32,66,19,21,2459.5707,12117.5819,129.2
124322,28,51,326,33,2459.5707,12117.5819,129.2
124322,10,44,190,36,2459.5707,12117.5819,129.2
124322,31,35,286,36,2459.5707,12117.5819,129.2
124327,32,66,19,22,2459.5707,12117.5819,129.2
124327,28,51,326,33,2459.5707,12117.5819,129.2
124327,10,44,190,36,2459.5707,12117.5819,129.2
124327,31,35,286,35,2459.5707,12117.5819,129.2
124327,16,6,211,19,2459.5707,12117.5819,129.2
