time,Satellite_No.,Satellite_Angle,Satellite_Azimuth,C/No,lan,lon,alt
131212,26,48,226,42,2459.5726,12117.5865,89.4
131212,31,39,301,44,2459.5726,12117.5865,89.4
131212,10,31,186,39,2459.5726,12117.5865,89.4
131212,16,16,215,24,2459.5726,12117.5865,89.4
131217,32,71,54,29,2459.5726,12117.5865,89.4
131217,26,48,226,42,2459.5726,12117.5865,89.4
131217,31,39,301,44,2459.5726,12117.5865,89.4
131217,10,31,186,40,2459.5726,12117.5865,89.4
131217,16,16,215,25,2459.5726,12117.5865,89.4
131222,32,71,54,28,2459.5726,12117.5865,89.4
131222,26,48,226,42,2459.5726,12117.5865,89.4
131222,31,39,301,44,2459.5726,12117.5865,89.4
131222,25,33,39,21,2459.5726,12117.5865,89.4
131222,10,31,186,40,2459.5726,12117.5865,89.4
131222,16,16,215,25,2459.5726,12117.5865,89.4
131227,32,71,54,29,2459.5726,12117.5865,89.4
131227,28,51,346,24,2459.5726,12117.5865,89.4
131227,26,48,226,42,2459.5726,12117.5865,89.4
131227,31,39,301,43,2459.5726,12117.5865,89.4
131227,10,31,186,40,2459.5726,12117.5865,89.4
131227,29,26,97,18,2459.5726,12117.5865,89.4
131227,16,16,215,24,2459.5726,12117.5865,89.4
131232,32,71,54,29,2459.5726,12117.5865,89.4
131232,28,51,346,24,2459.5726,12117.5865,89.4
131232,26,48,226,43,2459.5726,12117.5865,89.4
131232,31,39,301,43,2459.5726,12117.5865,89.4
131232,25,33,39,21,2459.5726,12117.5865,89.4
131232,10,31,186,40,2459.5726,12117.5865,89.4
131232,29,26,97,19,2459.5726,12117.5865,89.4
131232,16,16,215,21,2459.5726,12117.5865,89.4
131237,32,71,54,16,2459.5726,12117.5865,89.4
131237,28,51,346,25,2459.5726,12117.5865,89.4
131237,26,48,226,42,2459.5726,12117.5865,89.4
131237,31,39,301,42,2459.5726,12117.5865,89.4
131237,10,31,186,40,2459.5726,12117.5865,89.4
131237,29,26,97,12,2459.5726,12117.5865,89.4
131237,16,16,215,21,2459.5726,12117.5865,89.4
131242,32,71,54,15,2459.5726,12117.5865,89.4
131242,28,51,346,25,2459.5726,12117.5865,89.4
131242,26,48,226,42,2459.5726,12117.5865,89.4
131242,31,39,301,42,2459.5726,12117.5865,89.4
131242,10,31,186,40,2459.5726,12117.5865,89.4
131242,29,26,97,15,2459.5726,12117.5865,89.4
131242,16,16,215,21,2459.5726,12117.5865,89.4
131247,32,71,54,23,2459.5726,12117.5865,89.4
131247,28,51,346,25,2459.5726,12117.5865,89.4
131247,26,48,226,42,2459.5726,12117.5865,89.4
131247,31,39,301,43,2459.5726,12117.5865,89.4
131247,10,31,186,40,2459.5726,12117.5865,89.4
131247,29,26,97,15,2459.5726,12117.5865,89.4
131247,16,16,215,20,2459.5726,12117.5865,89.4
131252,32,71,54,23,2459.5726,12117.5865,89.4
131252,28,51,346,25,2459.5726,12117.5865,89.4
131252,26,48,226,43,2459.5726,12117.5865,89.4
131252,31,39,301,44,2459.5726,12117.5865,89.4
131252,10,31,186,40,2459.5726,12117.5865,89.4
131252,29,26,97,15,2459.5726,12117.5865,89.4
131252,16,16,215,15,2459.5726,12117.5865,89.4
131257,32,71,54,24,2459.5726,12117.5865,89.4
131257,28,51,346,25,2459.5726,12117.5865,89.4
131257,26,48,226,43,2459.5726,12117.5865,89.4
131257,31,39,301,44,2459.5726,12117.5865,89.4
131257,10,31,186,39,2459.5726,12117.5865,89.4
131257,29,26,97,14,2459.5726,12117.5865,89.4
131257,16,16,215,13,2459.5726,12117.5865,89.4
131302,32,71,54,25,2459.5726,12117.5865,89.4
131302,28,51,346,25,2459.5726,12117.5865,89.4
131302,26,48,226,43,2459.5726,12117.5865,89.4
131302,31,39,301,44,2459.5726,12117.5865,89.4
131302,10,31,186,39,2459.5726,12117.5865,89.4
131302,16,16,215,14,2459.5726,12117.5865,89.4
131307,32,71,54,27,2459.5726,12117.5865,89.4
131307,28,51,346,25,2459.5726,12117.5865,89.4
131307,26,48,226,42,2459.5726,12117.5865,89.4
131307,31,39,301,43,2459.5726,12117.5865,89.4
131307,10,31,186,38,2459.5726,12117.5865,89.4
131307,16,16,215,13,2459.5726,12117.5865,89.4
131312,32,71,54,29,2459.5726,12117.5865,89.4
131312,26,48,226,43,2459.5726,12117.5865,89.4
131312,31,39,301,45,2459.5726,12117.5865,89.4
131312,10,31,186,39,2459.5726,12117.5865,89.4
131312,16,16,215,19,2459.5726,12117.5865,89.4
131312,42,53,140,24,2459.5726,12117.5865,89.4
131317,32,71,56,15,2459.5726,12117.5865,89.4
131317,28,51,346,23,2459.5726,12117.5865,89.4
131317,26,49,227,43,2459.5726,12117.5865,89.4
131317,31,40,301,46,2459.5726,12117.5865,89.4
131317,10,31,185,39,2459.5726,12117.5865,89.4
131317,16,17,215,18,2459.5726,12117.5865,89.4
131322,32,71,56,23,2459.5726,12117.5865,89.4
131322,26,49,227,43,2459.5726,12117.5865,89.4
131322,31,40,301,46,2459.5726,12117.5865,89.4
131322,10,31,185,39,2459.5726,12117.5865,89.4
131322,29,26,97,18,2459.5726,12117.5865,89.4
131322,16,17,215,17,2459.5726,12117.5865,89.4
131327,32,71,56,24,2459.5726,12117.5865,89.4
131327,26,49,227,43,2459.5726,12117.5865,89.4
131327,31,40,301,46,2459.5726,12117.5865,89.4
131327,10,31,185,39,2459.5726,12117.5865,89.4
131327,29,26,97,20,2459.5726,12117.5865,89.4
131327,16,17,215,16,2459.5726,12117.5865,89.4
131332,32,71,56,17,2459.5726,12117.5865,89.4
131332,26,49,227,43,2459.5726,12117.5865,89.4
131332,31,40,301,45,2459.5726,12117.5865,89.4
131332,10,31,185,38,2459.5726,12117.5865,89.4
131332,29,26,97,21,2459.5726,12117.5865,89.4
131332,16,17,215,15,2459.5726,12117.5865,89.4
131337,32,71,56,24,2459.5726,12117.5865,89.4
131337,26,49,227,43,2459.5726,12117.5865,89.4
131337,31,40,301,45,2459.5726,12117.5865,89.4
131337,10,31,185,36,2459.5726,12117.5865,89.4
131337,29,26,97,22,2459.5726,12117.5865,89.4
131337,16,17,215,20,2459.5726,12117.5865,89.4
131337,47,21,105,41,2459.5726,12117.5865,89.4
131342,32,71,56,30,2459.5726,12117.5865,89.4
131342,26,49,227,43,2459.5726,12117.5865,89.4
131342,31,40,301,46,2459.5726,12117.5865,89.4
131342,10,31,185,36,2459.5726,12117.5865,89.4
131342,29,26,97,19,2459.5726,12117.5865,89.4
131342,16,17,215,20,2459.5726,12117.5865,89.4
131342,47,21,105,42,2459.5726,12117.5865,89.4
131347,32,71,56,32,2459.5726,12117.5865,89.4
131347,26,49,227,43,2459.5726,12117.5865,89.4
131347,31,40,301,46,2459.5726,12117.5865,89.4
131347,10,31,185,36,2459.5726,12117.5865,89.4
131347,29,26,97,14,2459.5726,12117.5865,89.4
131347,16,17,215,20,2459.5726,12117.5865,89.4
131352,32,71,56,33,2459.5726,12117.5865,89.4
131352,26,49,227,43,2459.5726,12117.5865,89.4
131352,31,40,301,45,2459.5726,12117.5865,89.4
131352,10,31,185,37,2459.5726,12117.5865,89.4
131352,29,26,97,18,2459.5726,12117.5865,89.4
131352,16,17,215,22,2459.5726,12117.5865,89.4
131352,23,3,164,15,2459.5726,12117.5865,89.4
131357,32,71,56,33,2459.5726,12117.5865,89.4
131357,26,49,227,43,2459.5726,12117.5865,89.4
131357,31,40,301,45,2459.5726,12117.5865,89.4
131357,10,31,185,37,2459.5726,12117.5865,89.4
131357,29,26,97,22,2459.5726,12117.5865,89.4
131357,16,17,215,25,2459.5726,12117.5865,89.4
131357,23,3,164,14,2459.5726,12117.5865,89.4
131402,32,71,56,27,2459.5726,12117.5865,89.4
131402,26,49,227,42,2459.5726,12117.5865,89.4
131402,31,40,301,44,2459.5726,12117.5865,89.4
131402,10,31,185,37,2459.5726,12117.5865,89.4
131402,29,26,97,19,2459.5726,12117.5865,89.4
131402,16,17,215,25,2459.5726,12117.5865,89.4
131402,23,3,164,11,2459.5726,12117.5865,89.4
131407,32,71,56,12,2459.5726,12117.5865,89.4
131407,26,49,227,43,2459.5726,12117.5865,89.4
131407,31,40,301,45,2459.5726,12117.5865,89.4
131407,10,31,185,39,2459.5726,12117.5865,89.4
131407,29,26,97,20,2459.5726,12117.5865,89.4
131407,16,17,215,29,2459.5726,12117.5865,89.4
131407,23,3,164,13,2459.5726,12117.5865,89.4
131412,32,71,56,18,2459.5726,12117.5865,89.4
131412,26,49,227,43,2459.5726,12117.5865,89.4
131412,31,40,301,45,2459.5726,12117.5865,89.4
131412,10,31,185,39,2459.5726,12117.5865,89.4
131412,29,26,97,21,2459.5726,12117.5865,89.4
131412,16,17,215,29,2459.5726,12117.5865,89.4
131412,23,3,164,11,2459.5726,12117.5865,89.4
131417,32,71,56,17,2459.5726,12117.5865,89.4
131417,26,49,227,43,2459.5726,12117.5865,89.4
131417,31,40,301,46,2459.5726,12117.5865,89.4
131417,10,31,185,39,2459.5726,12117.5865,89.4
131417,29,26,97,22,2459.5726,12117.5865,89.4
131417,16,17,215,29,2459.5726,12117.5865,89.4
131422,32,71,56,18,2459.5726,12117.5865,89.4
131422,26,49,227,43,2459.5726,12117.5865,89.4
131422,31,40,301,46,2459.5726,12117.5865,89.4
131422,10,31,185,38,2459.5726,12117.5865,89.4
131422,29,26,97,22,2459.5726,12117.5865,89.4
131422,16,17,215,28,2459.5726,12117.5865,89.4
131427,32,71,56,24,2459.5726,12117.5865,89.4
131427,26,49,227,43,2459.5726,12117.5865,89.4
131427,31,40,301,46,2459.5726,12117.5865,89.4
131427,10,31,185,38,2459.5726,12117.5865,89.4
131427,29,26,97,22,2459.5726,12117.5865,89.4
131427,16,17,215,28,2459.5726,12117.5865,89.4
131432,32,71,56,18,2459.5726,12117.5865,89.4
131432,26,49,227,43,2459.5726,12117.5865,89.4
131432,31,40,301,46,2459.5726,12117.5865,89.4
131432,10,31,185,35,2459.5726,12117.5865,89.4
131432,29,26,97,22,2459.5726,12117.5865,89.4
131432,16,17,215,24,2459.5726,12117.5865,89.4
131437,32,71,56,26,2459.5726,12117.5865,89.4
131437,26,49,227,43,2459.5726,12117.5865,89.4
131437,31,40,301,46,2459.5726,12117.5865,89.4
131437,10,31,185,35,2459.5726,12117.5865,89.4
131437,29,26,97,22,2459.5726,12117.5865,89.4
131437,16,17,215,25,2459.5726,12117.5865,89.4
131442,32,71,56,25,2459.5726,12117.5865,89.4
131442,28,51,346,17,2459.5726,12117.5865,89.4
131442,26,49,227,44,2459.5726,12117.5865,89.4
131442,31,40,301,46,2459.5726,12117.5865,89.4
131442,10,31,185,35,2459.5726,12117.5865,89.4
131442,16,17,215,25,2459.5726,12117.5865,89.4
131447,32,71,56,18,2459.5726,12117.5865,89.4
131447,28,51,346,17,2459.5726,12117.5865,89.4
131447,26,49,227,44,2459.5726,12117.5865,89.4
131447,31,40,301,46,2459.5726,12117.5865,89.4
131447,10,31,185,28,2459.5726,12117.5865,89.4
131447,16,17,215,27,2459.5726,12117.5865,89.4
131452,32,71,56,19,2459.5726,12117.5865,89.4
131452,28,51,346,18,2459.5726,12117.5865,89.4
131452,26,49,227,45,2459.5726,12117.5865,89.4
131452,31,40,301,46,2459.5726,12117.5865,89.4
131452,10,31,185,19,2459.5726,12117.5865,89.4
131452,16,17,215,26,2459.5726,12117.5865,89.4
131457,32,71,56,17,2459.5726,12117.5865,89.4
131457,28,51,346,18,2459.5726,12117.5865,89.4
131457,26,49,227,44,2459.5726,12117.5865,89.4
131457,31,40,301,45,2459.5726,12117.5865,89.4
131457,10,31,185,18,2459.5726,12117.5865,89.4
131457,16,17,215,20,2459.5726,12117.5865,89.4
131502,32,71,56,13,2459.5726,12117.5865,89.4
131502,28,51,346,19,2459.5726,12117.5865,89.4
131502,26,49,227,44,2459.5726,12117.5865,89.4
131502,31,40,301,45,2459.5726,12117.5865,89.4
131502,10,31,185,24,2459.5726,12117.5865,89.4
131502,16,17,215,20,2459.5726,12117.5865,89.4
131507,32,71,56,24,2459.5726,12117.5865,89.4
131507,26,49,227,45,2459.5726,12117.5865,89.4
131507,31,40,301,46,2459.5726,12117.5865,89.4
131507,10,31,185,23,2459.5726,12117.5865,89.4
131507,29,26,97,19,2459.5726,12117.5865,89.4
131507,16,17,215,20,2459.5726,12117.5865,89.4
131512,32,71,56,25,2459.5726,12117.5865,89.4
131512,26,49,227,45,2459.5726,12117.5865,89.4
131512,31,40,301,46,2459.5726,12117.5865,89.4
131512,10,31,185,22,2459.5726,12117.5865,89.4
131512,29,26,97,19,2459.5726,12117.5865,89.4
131512,16,17,215,11,2459.5726,12117.5865,89.4
131517,32,71,56,26,2459.5726,12117.5865,89.4
131517,26,49,227,45,2459.5726,12117.5865,89.4
131517,31,40,301,46,2459.5726,12117.5865,89.4
131517,10,31,185,27,2459.5726,12117.5865,89.4
131517,29,26,97,18,2459.5726,12117.5865,89.4
131517,16,17,215,21,2459.5726,12117.5865,89.4
131522,32,71,56,26,2459.5726,12117.5865,89.4
131522,26,49,227,45,2459.5726,12117.5865,89.4
131522,31,40,301,45,2459.5726,12117.5865,89.4
131522,10,31,185,27,2459.5726,12117.5865,89.4
131522,29,26,97,17,2459.5726,12117.5865,89.4
131522,16,17,215,21,2459.5726,12117.5865,89.4
131527,32,71,56,24,2459.5726,12117.5865,89.4
131527,26,49,227,44,2459.5726,12117.5865,89.4
131527,31,40,301,44,2459.5726,12117.5865,89.4
131527,10,31,185,27,2459.5726,12117.5865,89.4
131527,16,17,215,21,2459.5726,12117.5865,89.4
131532,32,71,56,24,2459.5737,12117.5804,118.9
131532,28,51,346,26,2459.5737,12117.5804,118.9
131532,26,49,227,44,2459.5737,12117.5804,118.9
131532,31,40,301,44,2459.5737,12117.5804,118.9
131532,25,32,39,16,2459.5737,12117.5804,118.9
131532,10,31,185,28,2459.5737,12117.5804,118.9
131532,16,17,215,22,2459.5737,12117.5804,118.9
131537,32,71,56,25,2459.574,12117.5805,125.6
131537,28,51,346,26,2459.574,12117.5805,125.6
131537,26,49,227,44,2459.574,12117.5805,125.6
131537,31,40,301,44,2459.574,12117.5805,125.6
131537,25,32,39,16,2459.574,12117.5805,125.6
131537,10,31,185,27,2459.574,12117.5805,125.6
131537,29,26,97,23,2459.574,12117.5805,125.6
131537,16,17,215,28,2459.574,12117.5805,125.6
131542,32,71,56,26,2459.574,12117.5805,125.6
131542,28,51,346,26,2459.574,12117.5805,125.6
131542,26,49,227,45,2459.574,12117.5805,125.6
131542,31,40,301,44,2459.574,12117.5805,125.6
131542,25,32,39,17,2459.574,12117.5805,125.6
131542,10,31,185,27,2459.574,12117.5805,125.6
131542,29,26,97,24,2459.574,12117.5805,125.6
131542,16,17,215,28,2459.574,12117.5805,125.6
131547,32,71,56,28,2459.574,12117.5805,125.6
131547,28,51,346,26,2459.574,12117.5805,125.6
131547,26,49,227,45,2459.574,12117.5805,125.6
131547,31,40,301,44,2459.574,12117.5805,125.6
131547,25,32,39,18,2459.574,12117.5805,125.6
131547,10,31,185,36,2459.574,12117.5805,125.6
131547,29,26,97,22,2459.574,12117.5805,125.6
131547,16,17,215,30,2459.574,12117.5805,125.6
131552,32,71,56,29,2459.574,12117.5805,125.6
131552,28,51,346,27,2459.574,12117.5805,125.6
131552,26,49,227,44,2459.574,12117.5805,125.6
131552,31,40,301,43,2459.574,12117.5805,125.6
131552,25,32,39,20,2459.574,12117.5805,125.6
131552,10,31,185,37,2459.574,12117.5805,125.6
131552,29,26,97,11,2459.574,12117.5805,125.6
131552,16,17,215,30,2459.574,12117.5805,125.6
131557,32,71,56,29,2459.574,12117.5805,125.6
131557,28,51,346,27,2459.574,12117.5805,125.6
131557,26,49,227,43,2459.574,12117.5805,125.6
131557,31,40,301,41,2459.574,12117.5805,125.6
131557,25,32,39,20,2459.574,12117.5805,125.6
131557,10,31,185,38,2459.574,12117.5805,125.6
131557,16,17,215,31,2459.574,12117.5805,125.6
131602,32,71,56,30,2459.574,12117.5805,125.6
131602,28,51,346,27,2459.574,12117.5805,125.6
131602,26,49,227,44,2459.574,12117.5805,125.6
131602,31,40,301,42,2459.574,12117.5805,125.6
131602,25,32,39,20,2459.574,12117.5805,125.6
131602,10,31,185,39,2459.574,12117.5805,125.6
131602,16,17,215,31,2459.574,12117.5805,125.6
131607,32,71,56,31,2459.574,12117.5805,125.6
131607,28,51,346,28,2459.574,12117.5805,125.6
131607,26,49,227,44,2459.574,12117.5805,125.6
131607,31,40,301,42,2459.574,12117.5805,125.6
131607,25,32,39,20,2459.574,12117.5805,125.6
131607,10,31,185,40,2459.574,12117.5805,125.6
131607,29,26,97,17,2459.574,12117.5805,125.6
131607,16,17,215,31,2459.574,12117.5805,125.6
131607,3,5,322,20,2459.574,12117.5805,125.6
131612,32,71,56,31,2459.574,12117.5805,125.6
131612,28,51,346,28,2459.574,12117.5805,125.6
131612,26,49,227,44,2459.574,12117.5805,125.6
131612,31,40,301,42,2459.574,12117.5805,125.6
131612,25,32,39,19,2459.574,12117.5805,125.6
131612,10,31,185,41,2459.574,12117.5805,125.6
131612,16,17,215,31,2459.574,12117.5805,125.6
131612,3,5,322,20,2459.574,12117.5805,125.6
131617,32,72,60,23,2459.574,12117.5805,125.6
131617,28,51,349,28,2459.574,12117.5805,125.6
131617,26,50,228,43,2459.574,12117.5805,125.6
131617,31,40,303,42,2459.574,12117.5805,125.6
131617,25,31,39,18,2459.574,12117.5805,125.6
131617,10,29,185,41,2459.574,12117.5805,125.6
131617,29,27,95,21,2459.574,12117.5805,125.6
131617,16,18,216,24,2459.574,12117.5805,125.6
131617,3,5,321,21,2459.574,12117.5805,125.6
131622,32,72,60,22,2459.574,12117.5805,125.6
131622,28,51,349,27,2459.574,12117.5805,125.6
131622,26,50,228,43,2459.574,12117.5805,125.6
131622,31,40,303,42,2459.574,12117.5805,125.6
131622,25,31,39,18,2459.574,12117.5805,125.6
131622,10,29,185,41,2459.574,12117.5805,125.6
131622,29,27,95,22,2459.574,12117.5805,125.6
131622,16,18,216,27,2459.574,12117.5805,125.6
131622,3,5,321,21,2459.574,12117.5805,125.6
131627,32,72,60,19,2459.574,12117.5805,125.6
131627,28,51,349,27,2459.574,12117.5805,125.6
131627,26,50,228,43,2459.574,12117.5805,125.6
131627,31,40,303,42,2459.574,12117.5805,125.6
131627,25,31,39,19,2459.574,12117.5805,125.6
131627,10,29,185,41,2459.574,12117.5805,125.6
131627,29,27,95,18,2459.574,12117.5805,125.6
131627,16,18,216,28,2459.574,12117.5805,125.6
131627,3,5,321,21,2459.574,12117.5805,125.6
131632,32,72,60,20,2459.574,12117.5805,125.6
131632,28,51,349,27,2459.574,12117.5805,125.6
131632,26,50,228,44,2459.574,12117.5805,125.6
131632,31,40,303,42,2459.574,12117.5805,125.6
131632,25,31,39,19,2459.574,12117.5805,125.6
131632,10,29,185,42,2459.574,12117.5805,125.6
131632,16,18,216,30,2459.574,12117.5805,125.6
131637,32,72,60,26,2459.574,12117.5805,125.6
131637,28,51,349,26,2459.574,12117.5805,125.6
131637,26,50,228,44,2459.574,12117.5805,125.6
131637,31,40,303,42,2459.574,12117.5805,125.6
131637,25,31,39,19,2459.574,12117.5805,125.6
131637,10,29,185,42,2459.574,12117.5805,125.6
131637,16,18,216,31,2459.574,12117.5805,125.6
131642,32,72,60,28,2459.574,12117.5805,125.6
131642,28,51,349,26,2459.574,12117.5805,125.6
131642,26,50,228,44,2459.574,12117.5805,125.6
131642,31,40,303,42,2459.574,12117.5805,125.6
131642,25,31,39,20,2459.574,12117.5805,125.6
131642,10,29,185,42,2459.574,12117.5805,125.6
131642,16,18,216,32,2459.574,12117.5805,125.6
131647,32,72,61,29,2459.574,12117.5805,125.6
131647,28,51,349,25,2459.574,12117.5805,125.6
131647,26,50,228,44,2459.574,12117.5805,125.6
131647,31,40,303,42,2459.574,12117.5805,125.6
131647,25,31,39,19,2459.574,12117.5805,125.6
131647,10,29,185,42,2459.574,12117.5805,125.6
131647,29,27,95,16,2459.574,12117.5805,125.6
131647,16,18,216,33,2459.574,12117.5805,125.6
131652,32,72,61,29,2459.574,12117.5805,125.6
131652,28,51,349,21,2459.574,12117.5805,125.6
131652,26,50,228,43,2459.574,12117.5805,125.6
131652,31,40,303,42,2459.574,12117.5805,125.6
131652,25,31,39,15,2459.574,12117.5805,125.6
131652,10,29,185,42,2459.574,12117.5805,125.6
131652,16,18,216,33,2459.574,12117.5805,125.6
131652,3,6,321,22,2459.574,12117.5805,125.6
131657,32,72,61,29,2459.574,12117.5805,125.6
131657,26,50,228,44,2459.574,12117.5805,125.6
131657,31,40,303,42,2459.574,12117.5805,125.6
131657,25,31,39,14,2459.574,12117.5805,125.6
131657,10,29,185,43,2459.574,12117.5805,125.6
131657,16,18,216,33,2459.574,12117.5805,125.6
131657,3,6,321,22,2459.574,12117.5805,125.6
131702,32,72,61,29,2459.5721,12117.5826,96
131702,26,50,228,44,2459.5721,12117.5826,96
131702,31,40,303,42,2459.5721,12117.5826,96
131702,25,31,39,14,2459.5721,12117.5826,96
131702,10,29,185,43,2459.5721,12117.5826,96
131702,29,27,95,19,2459.5721,12117.5826,96
131702,16,18,216,34,2459.5721,12117.5826,96
131702,3,6,321,22,2459.5721,12117.5826,96
131707,32,72,61,28,2459.5721,12117.5828,94.8
131707,26,50,228,44,2459.5721,12117.5828,94.8
131707,31,40,303,42,2459.5721,12117.5828,94.8
131707,25,31,39,14,2459.5721,12117.5828,94.8
131707,10,29,185,43,2459.5721,12117.5828,94.8
131707,29,27,95,18,2459.5721,12117.5828,94.8
131707,16,18,216,34,2459.5721,12117.5828,94.8
131707,3,6,321,22,2459.5721,12117.5828,94.8
131707,47,21,105,41,2459.5721,12117.5828,94.8
131712,32,72,61,29,2459.5721,12117.5828,94.8
131712,26,50,228,44,2459.5721,12117.5828,94.8
131712,31,40,303,41,2459.5721,12117.5828,94.8
131712,10,29,185,45,2459.5721,12117.5828,94.8
131712,16,18,216,33,2459.5721,12117.5828,94.8
131712,3,6,321,23,2459.5721,12117.5828,94.8
131712,47,21,105,41,2459.5721,12117.5828,94.8
131717,32,72,61,29,2459.5721,12117.5828,94.8
131717,26,50,228,44,2459.5721,12117.5828,94.8
131717,31,40,303,41,2459.5721,12117.5828,94.8
131717,10,29,185,46,2459.5721,12117.5828,94.8
131717,16,18,216,33,2459.5721,12117.5828,94.8
131717,3,6,321,24,2459.5721,12117.5828,94.8
131722,32,72,61,29,2459.5721,12117.5828,94.8
131722,26,50,228,43,2459.5721,12117.5828,94.8
131722,31,40,303,40,2459.5721,12117.5828,94.8
131722,10,29,185,45,2459.5721,12117.5828,94.8
131722,16,18,216,31,2459.5721,12117.5828,94.8
131722,3,6,321,24,2459.5721,12117.5828,94.8
131727,32,72,61,30,2459.5721,12117.5828,94.8
131727,26,50,228,43,2459.5721,12117.5828,94.8
131727,31,40,303,41,2459.5721,12117.5828,94.8
131727,10,29,185,46,2459.5721,12117.5828,94.8
131727,16,18,216,31,2459.5721,12117.5828,94.8
131727,3,6,321,24,2459.5721,12117.5828,94.8
131732,32,72,61,31,2459.5721,12117.5828,94.8
131732,28,51,349,18,2459.5721,12117.5828,94.8
131732,26,50,228,44,2459.5721,12117.5828,94.8
131732,31,40,303,41,2459.5721,12117.5828,94.8
131732,10,29,185,47,2459.5721,12117.5828,94.8
131732,16,18,216,31,2459.5721,12117.5828,94.8
131732,3,6,321,23,2459.5721,12117.5828,94.8
131737,32,72,61,30,2459.5721,12117.5828,94.8
131737,28,51,349,18,2459.5721,12117.5828,94.8
131737,26,50,228,44,2459.5721,12117.5828,94.8
131737,31,40,303,41,2459.5721,12117.5828,94.8
131737,10,29,185,47,2459.5721,12117.5828,94.8
131737,29,27,95,24,2459.5721,12117.5828,94.8
131737,16,18,216,31,2459.5721,12117.5828,94.8
131737,3,6,321,14,2459.5721,12117.5828,94.8
131742,32,72,61,30,2459.5721,12117.5828,94.8
131742,26,50,228,44,2459.5721,12117.5828,94.8
131742,31,40,303,41,2459.5721,12117.5828,94.8
131742,10,29,185,47,2459.5721,12117.5828,94.8
131742,29,27,95,23,2459.5721,12117.5828,94.8
131742,16,18,216,31,2459.5721,12117.5828,94.8
131742,3,6,321,15,2459.5721,12117.5828,94.8
131742,47,21,105,42,2459.5721,12117.5828,94.8
131747,32,72,61,24,2459.5721,12117.5828,94.8
131747,26,50,228,44,2459.5721,12117.5828,94.8
131747,31,40,303,41,2459.5721,12117.5828,94.8
131747,10,29,185,47,2459.5721,12117.5828,94.8
131747,29,27,95,17,2459.5721,12117.5828,94.8
131747,16,18,216,32,2459.5721,12117.5828,94.8
131747,3,6,321,22,2459.5721,12117.5828,94.8
131752,32,72,61,25,2459.5721,12117.5828,94.8
131752,26,50,228,44,2459.5721,12117.5828,94.8
131752,31,40,303,41,2459.5721,12117.5828,94.8
131752,10,29,185,46,2459.5721,12117.5828,94.8
131752,16,18,216,32,2459.5721,12117.5828,94.8
131752,3,6,321,21,2459.5721,12117.5828,94.8
131757,32,72,61,26,2459.5721,12117.5828,94.8
131757,28,51,349,20,2459.5721,12117.5828,94.8
131757,26,50,228,44,2459.5721,12117.5828,94.8
131757,31,40,303,41,2459.5721,12117.5828,94.8
131757,10,29,185,47,2459.5721,12117.5828,94.8
131757,16,18,216,32,2459.5721,12117.5828,94.8
131757,3,6,321,20,2459.5721,12117.5828,94.8
131802,32,72,61,27,2459.5721,12117.5828,94.8
131802,28,51,349,19,2459.5721,12117.5828,94.8
131802,26,50,228,44,2459.5721,12117.5828,94.8
131802,31,40,303,41,2459.5721,12117.5828,94.8
131802,25,31,39,17,2459.5721,12117.5828,94.8
131802,10,29,185,47,2459.5721,12117.5828,94.8
131802,16,18,216,32,2459.5721,12117.5828,94.8
131802,3,6,321,16,2459.5721,12117.5828,94.8
131807,32,72,61,27,2459.5721,12117.5828,94.8
131807,28,51,349,19,2459.5721,12117.5828,94.8
131807,26,50,228,44,2459.5721,12117.5828,94.8
131807,31,40,303,41,2459.5721,12117.5828,94.8
131807,25,31,39,17,2459.5721,12117.5828,94.8
131807,10,29,185,47,2459.5721,12117.5828,94.8
131807,16,18,216,33,2459.5721,12117.5828,94.8
131807,3,6,321,18,2459.5721,12117.5828,94.8
131812,32,72,61,28,2459.5721,12117.5828,94.8
131812,28,51,349,19,2459.5721,12117.5828,94.8
131812,26,50,228,44,2459.5721,12117.5828,94.8
131812,31,40,303,41,2459.5721,12117.5828,94.8
131812,25,31,39,16,2459.5721,12117.5828,94.8
131812,10,29,185,47,2459.5721,12117.5828,94.8
131812,16,18,216,32,2459.5721,12117.5828,94.8
131812,3,6,321,25,2459.5721,12117.5828,94.8
131817,32,72,61,29,2459.5721,12117.5828,94.8
131817,28,51,349,19,2459.5721,12117.5828,94.8
131817,26,50,228,44,2459.5721,12117.5828,94.8
131817,31,40,303,41,2459.5721,12117.5828,94.8
131817,25,31,39,15,2459.5721,12117.5828,94.8
131817,10,29,185,46,2459.5721,12117.5828,94.8
131817,16,18,216,32,2459.5721,12117.5828,94.8
131817,3,6,321,24,2459.5721,12117.5828,94.8
131822,32,72,61,28,2459.5721,12117.5828,94.8
131822,28,51,349,18,2459.5721,12117.5828,94.8
131822,26,50,228,44,2459.5721,12117.5828,94.8
131822,31,40,303,40,2459.5721,12117.5828,94.8
131822,25,31,39,12,2459.5721,12117.5828,94.8
131822,10,29,185,43,2459.5721,12117.5828,94.8
131822,16,18,216,30,2459.5721,12117.5828,94.8
131822,3,6,321,21,2459.5721,12117.5828,94.8
131827,32,72,61,16,2459.5721,12117.5828,94.8
131827,28,51,349,19,2459.5721,12117.5828,94.8
131827,26,50,228,45,2459.5721,12117.5828,94.8
131827,31,40,303,40,2459.5721,12117.5828,94.8
131827,25,31,39,12,2459.5721,12117.5828,94.8
